order_purchase_timestamp,total_sales,total_items,total_orders,day_of_week,month,quarter,is_weekend,is_holiday,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_rolling_avg_7,total_sales_rolling_std_7,total_sales_rolling_avg_30,total_sales_rolling_std_30
2017-11-18,23224.8,170,145,5,11,4,1,0,29209.07,23203.07,19169.07,23223.71,25375.801428571427,2643.9097446106493,21535.00533333333,3610.4648629979797
2017-11-19,19955.56,176,158,6,11,4,1,0,23224.8,23087.26,16461.54,18543.3,24928.41571428571,3283.3435666042433,21582.08066666667,3579.1836067335125
2017-11-20,44235.47,261,225,0,11,4,0,0,19955.56,24200.32,27867.84,14559.65,27790.579999999998,7953.724503773854,22571.274666666668,5271.957289349217
2017-11-21,34209.84,256,224,1,11,4,0,0,44235.47,26692.95,20829.71,19735.66,28864.42142857143,8281.511137530808,23053.74733333333,5652.111513954054
2017-11-22,24678.47,238,197,2,11,4,0,0,34209.84,22947.39,19227.52,22138.1,29111.718571428566,8099.211871368315,23138.426333333333,5656.948032202943
2017-11-23,43563.89,334,275,3,11,4,0,0,24678.47,28268.82,24640.35,22051.37,31296.72857142857,9732.40547280304,23855.51033333333,6768.645666925007
2017-11-24,152653.74,1366,1166,4,11,4,0,0,43563.89,29209.07,19323.84,17507.06,48931.68142857143,46752.08242486864,28360.399666666668,24402.14989626394
2017-11-25,60923.48,580,498,5,11,4,1,0,152653.74,23224.8,23203.07,21851.8,54317.20714285714,45450.47769464901,29662.789,25076.151920554446
2017-11-26,44976.28,455,387,6,11,4,1,0,60923.48,19955.56,23087.26,20377.58,57891.595714285715,43227.25198670346,30482.745666666666,25164.086677806183
2017-11-27,47923.66,474,400,0,11,4,0,0,44976.28,44235.47,24200.32,16483.61,58418.479999999996,43055.19443973007,31530.747333333336,25215.599277024576
2017-11-28,47886.55,431,376,1,11,4,0,0,47923.66,34209.84,26692.95,17048.75,60372.29571428571,42072.6358761752,32558.674000000003,25233.42883832936
2017-11-29,39787.42,365,318,2,11,4,0,0,47886.55,24678.47,22947.39,20195.24,62530.71714285714,40285.887872436004,33211.746666666666,25155.82961740244
2017-11-30,31322.74,295,264,3,11,4,0,0,39787.42,43563.89,28268.82,23813.0,60781.98142857144,41493.99020604482,33462.07133333333,25096.37230452596
2017-12-01,39981.91,312,274,4,12,4,0,0,31322.74,152653.74,29209.07,19383.61,44686.00571428571,9212.014332551085,34148.681333333334,24979.42008557427
2017-12-02,31208.13,235,214,5,12,4,1,0,39981.91,60923.48,23224.8,21163.83,40440.955714285716,7083.098009248994,34483.49133333333,24866.43559197705
2017-12-03,29262.92,261,231,6,12,4,1,0,31208.13,44976.28,19955.56,22844.05,38196.19,7854.172656628581,34697.45366666667,24790.32996020556
2017-12-04,46548.53,368,330,0,12,4,0,0,29262.92,47923.66,44235.47,19169.07,37999.74285714286,7582.830817444711,35610.102333333336,24702.772990954523
2017-12-05,33632.37,323,275,1,12,4,0,0,46548.53,47886.55,34209.84,16461.54,35963.43142857143,6288.812550742776,36182.46333333333,24441.34349413846
2017-12-06,39198.74,314,273,2,12,4,0,0,33632.37,39787.42,24678.47,27867.84,35879.334285714285,6232.840530102961,36560.159999999996,24395.93253459994
2017-12-07,28055.78,257,226,3,12,4,0,0,39198.74,31322.74,43563.89,20829.71,35412.625714285714,6733.133722922846,36801.028999999995,24270.615899774253
2017-12-08,29847.46,237,215,4,12,4,0,0,28055.78,39981.91,152653.74,19227.52,33964.84714285714,6676.211617690796,37155.026999999995,24082.176521395144
2017-12-09,20027.04,170,155,5,12,4,1,0,29847.46,31208.13,60923.48,24640.35,32367.54857142857,8526.764224554754,37001.25,24179.377741848813
2017-12-10,24695.79,205,187,6,12,4,1,0,20027.04,29262.92,44976.28,19323.84,31715.10142857143,8967.27010614231,37180.314999999995,24063.564190374647
2017-12-11,33705.39,295,266,0,12,4,0,0,24695.79,46548.53,47923.66,23203.07,29880.36714285714,6361.84584140404,37530.39233333334,23929.230160801922
2017-12-12,33468.71,295,258,1,12,4,0,0,33705.39,33632.37,47886.55,23087.26,29856.98714285714,6346.040073782748,37876.44066666667,23787.807899236945
2017-12-13,29361.48,260,217,2,12,4,0,0,33468.71,39198.74,39787.42,24200.32,28451.664285714283,4843.9997636830485,38048.47933333334,23704.00424085217
2017-12-14,25286.23,215,199,3,12,4,0,0,29361.48,28055.78,31322.74,26692.95,28056.014285714286,4992.55244765255,38001.58866666667,23728.6206452266
2017-12-15,27382.2,208,192,4,12,4,0,0,25286.23,29847.46,39981.91,22947.39,27703.834285714285,4931.7003885233635,38149.41566666667,23645.268264370636
2017-12-16,20296.28,144,131,5,12,4,1,0,27382.2,20027.04,31208.13,28268.82,27742.29714285714,4862.4127512984805,37883.664333333334,23804.41294700652
2017-12-17,19312.41,151,133,6,12,4,1,0,20296.28,24695.79,29262.92,29209.07,26973.242857142854,5766.28168165501,37553.77566666667,23996.57324781182
2017-12-18,29162.11,233,208,0,12,4,0,0,19312.41,33705.39,46548.53,23224.8,26324.20285714286,5099.356010941335,37751.686,23898.604601808813
2017-12-19,20615.99,201,174,1,12,4,0,0,29162.11,33468.71,33632.37,19955.56,24488.100000000002,4358.160662328378,37773.700333333334,23881.94469740304
2017-12-20,27958.53,196,171,2,12,4,0,0,20615.99,29361.48,39198.74,44235.47,24287.678571428572,4122.585286550277,37231.13566666667,23914.9520407909
2017-12-21,18327.53,155,142,3,12,4,0,0,27958.53,25286.23,28055.78,34209.84,23293.57857142857,4647.273018256432,36701.725333333336,24158.69431770336
2017-12-22,14935.3,127,110,4,12,4,0,0,18327.53,27382.2,29847.46,24678.47,21515.450000000004,5173.565598517793,36376.952999999994,24390.28008341595
2017-12-23,12875.05,119,107,5,12,4,1,0,14935.3,20296.28,20027.04,43563.89,20455.274285714284,6135.919041023556,35353.99166666667,24719.79591923585
2017-12-24,5643.01,60,58,6,12,4,1,0,12875.05,19312.41,24695.79,152653.74,18502.502857142856,8339.672611445298,30453.634000000002,11925.179551987829
2017-12-25,10381.34,101,90,0,12,4,0,1,5643.01,29162.11,33705.39,60923.48,15819.535714285714,7294.275249367078,28768.896,11006.929667364113
2017-12-26,20549.43,181,168,1,12,4,0,0,10381.34,20615.99,33468.71,44976.28,15810.027142857143,7287.020445396347,27954.667666666668,10664.82101665989
2017-12-27,17700.4,184,166,2,12,4,0,0,20549.43,27958.53,29361.48,47923.66,14344.58,5156.85049875736,26947.22566666667,10127.386872808225
2017-12-28,15037.49,157,146,3,12,4,0,0,17700.4,18327.53,25286.23,47886.55,13874.574285714287,4875.594636632813,25852.256999999998,9544.40220479182
2017-12-29,16042.72,151,133,4,12,4,0,0,15037.49,14935.3,27382.2,39787.42,14032.777142857143,4933.373729912544,25060.767,9331.107310705253
2017-12-30,13042.65,108,96,5,12,4,1,0,16042.72,12875.05,20296.28,31322.74,14056.72,4927.221410233905,24451.430666666663,9503.359574803677
2017-12-31,8640.87,77,73,6,12,4,1,0,13042.65,5643.01,19312.41,39981.91,14484.985714285716,4141.700527500259,23406.729333333333,9459.7832355197
2018-01-01,6948.21,81,73,0,1,1,0,1,8640.87,10381.34,29162.11,31208.13,13994.538571428571,4851.140944432386,22598.065333333336,9800.669135080956
2018-01-02,25315.0,233,203,1,1,1,0,0,6948.21,20549.43,20615.99,29262.92,14675.334285714285,6098.405207644802,22466.468,9734.372550977425
2018-01-03,31286.73,246,221,2,1,1,0,0,25315.0,17700.4,27958.53,46548.53,16616.238571428574,8789.775834613083,21957.74133333333,8784.919458369091
2018-01-04,34839.44,278,255,3,1,1,0,0,31286.73,15037.49,18327.53,33632.37,19445.088571428572,11084.048841567232,21997.977,8842.80756941035
2018-01-05,27720.39,244,209,4,1,1,0,0,34839.44,16042.72,14935.3,39198.74,21113.327142857142,11361.926147246804,21615.36533333333,8304.859685989686
2018-01-06,27609.67,258,215,5,1,1,1,0,27720.39,13042.65,12875.05,28055.78,23194.329999999998,10964.433602837553,21600.495,8293.32147443024
2018-01-07,29433.01,220,195,6,1,1,1,0,27609.67,8640.87,5643.01,29847.46,26164.635714285716,9006.217697631357,21586.68,8279.44356192175
2018-01-08,38714.4,334,292,0,1,1,0,0,29433.01,6948.21,10381.34,20027.04,30702.662857142856,4668.002378818634,22209.592,8841.930121308274
2018-01-09,30248.91,272,251,1,1,1,0,0,38714.4,25315.0,20549.43,24695.79,31407.507142857143,4050.5723787990373,22394.696,8953.199521570195
2018-01-10,38479.53,317,277,2,1,1,0,0,30248.91,31286.73,17700.4,33705.39,32435.05,4848.553555549578,22553.834,9200.194914488646
2018-01-11,40056.96,305,264,3,1,1,0,0,38479.53,34839.44,15037.49,33468.71,33180.409999999996,5619.524291180325,22773.442333333332,9541.9980459298
2018-01-12,30988.94,284,239,4,1,1,0,0,40056.96,27720.39,16042.72,29361.48,33647.345714285715,5211.187311713228,22827.691,9585.272375073106
2018-01-13,28091.91,240,216,5,1,1,1,0,30988.94,27609.67,13042.65,25286.23,33716.23714285714,5120.464740117785,22921.213666666663,9623.697657732395
2018-01-14,30962.53,252,232,6,1,1,1,0,28091.91,29433.01,8640.87,27382.2,33934.74,4936.557820823366,23040.558,9702.801264237647
2018-01-15,38330.3,340,305,0,1,1,0,0,30962.53,38714.4,6948.21,20296.28,33879.868571428575,4876.34324387103,23641.692,10078.297791639598
2018-01-16,44237.17,362,301,1,1,1,0,0,38330.3,30248.91,25315.0,19312.41,35878.19142857143,5899.281222282915,24472.51733333333,10716.267708343636
2018-01-17,36089.22,300,282,2,1,1,0,0,44237.17,38479.53,31286.73,29162.11,35536.71857142857,5791.811149474734,24703.421,10893.955015761869
2018-01-18,27774.77,274,238,3,1,1,0,0,36089.22,40056.96,34839.44,20615.99,33782.12,6048.903597236914,24942.047,10879.730033005879
2018-01-19,29954.78,263,232,4,1,1,0,0,27774.77,30988.94,27720.39,27958.53,33634.38285714285,6140.430244040139,25008.588666666663,10904.890915958274
2018-01-20,22232.68,207,183,5,1,1,1,0,29954.78,28091.91,27609.67,18327.53,32797.35,7309.864979765296,25138.760333333335,10845.535415335626
2018-01-21,23708.93,212,193,6,1,1,1,0,22232.68,30962.53,29433.01,14935.3,31761.12142857143,8086.214423662458,25431.214666666663,10677.904096309207
2018-01-22,37047.65,352,309,0,1,1,0,0,23708.93,38330.3,38714.4,12875.05,31577.885714285712,7925.480344822077,26236.968,10609.55747801703
2018-01-23,34326.37,298,260,1,1,1,0,0,37047.65,44237.17,30248.91,5643.01,30162.057142857142,5918.109574483204,27193.08,9962.379926878344
2018-01-24,31413.79,268,240,2,1,1,0,0,34326.37,36089.22,38479.53,10381.34,29494.13857142857,5376.753895206069,27894.161666666667,9466.193435139752
2018-01-25,29528.62,263,230,3,1,1,0,0,31413.79,27774.77,40056.96,20549.43,29744.68857142857,5323.883736908012,28193.468,9367.394972853646
2018-01-26,33770.2,262,225,4,1,1,0,0,29528.62,29954.78,30988.94,17700.4,30289.74857142857,5539.906727444085,28729.128,9204.725329631947
2018-01-27,21544.61,172,150,5,1,1,1,0,33770.2,22232.68,28091.91,15037.49,30191.452857142856,5710.178917648416,28946.032,8943.938442122593
2018-01-28,23671.85,165,152,6,1,1,1,0,21544.61,23708.93,30962.53,16042.72,30186.155714285713,5717.207681388518,29200.336333333336,8668.628386948138
2018-01-29,29987.56,283,242,0,1,1,0,0,23671.85,37047.65,38330.3,13042.65,29177.571428571428,4864.110446729221,29765.166666666668,8113.8160576637465
2018-01-30,28839.57,307,251,1,1,1,0,0,29987.56,34326.37,44237.17,8640.87,28393.742857142857,4306.213151922454,30438.45666666667,7071.573878163633
2018-01-31,32302.59,281,252,2,1,1,0,0,28839.57,31413.79,36089.22,6948.21,28520.714285714286,4421.658423679363,31283.602666666666,5510.061981313518
2018-02-01,29985.75,264,228,3,2,1,0,0,32302.59,29528.62,27774.77,25315.0,28586.018571428573,4442.35265111634,31439.29433333333,5400.49715144223
2018-02-02,27613.53,252,208,4,2,1,0,0,29985.75,33770.2,29954.78,31286.73,27706.494285714285,3809.2439891744157,31316.854333333333,5445.527001030875
2018-02-03,23084.67,206,190,5,2,1,1,0,27613.53,21544.61,22232.68,34839.44,27926.502857142856,3418.470759256245,30925.028666666665,5603.919791252469
2018-02-04,23810.79,221,200,6,2,1,1,0,23084.67,23671.85,23708.93,27720.39,27946.351428571426,3389.9340607766653,30794.708666666666,5725.161577383622
2018-02-05,36866.24,308,266,0,2,1,0,0,23810.79,29987.56,37047.65,27609.67,28929.019999999997,4788.673001020156,31103.261,5796.579439274172
2018-02-06,33905.63,299,266,1,2,1,0,0,36866.24,28839.57,34326.37,29433.01,29652.742857142854,5142.641296651277,31252.34833333333,5809.642357379293
2018-02-07,31121.44,280,243,2,2,1,0,0,33905.63,32302.59,31413.79,38714.4,29484.007142857143,5059.918251384089,30999.249666666667,5636.1503710964
2018-02-08,27074.86,250,225,3,2,1,0,0,31121.44,29985.75,29528.62,30248.91,29068.16571428571,5130.926031906386,30893.447999999997,5680.339790780719
2018-02-09,30571.07,226,208,4,2,1,0,0,27074.86,27613.53,33770.2,38479.53,29490.671428571426,5112.918122264456,30629.832666666665,5496.682510977783
2018-02-10,21129.16,194,175,5,2,1,1,0,30571.07,23084.67,21544.61,40056.96,29211.312857142857,5555.527591764485,29998.906000000003,5463.490225144115
2018-02-11,22435.08,187,169,6,2,1,1,0,21129.16,23810.79,23671.85,30988.94,29014.782857142854,5797.479872820302,29713.77733333333,5630.686806603122
2018-02-12,23255.73,249,214,0,2,1,0,0,22435.08,36866.24,29987.56,28091.91,27070.424285714285,4945.068857285486,29552.571333333333,5746.755258365934
2018-02-13,23516.44,261,220,1,2,1,0,0,23255.73,33905.63,28839.57,30962.53,25586.254285714287,4025.205565019205,29304.368333333336,5843.739473949313
2018-02-14,36830.97,341,290,2,2,1,0,0,23516.44,31121.44,32302.59,38330.3,26401.90142857143,5603.006154673926,29254.390666666666,5769.828770915304
2018-02-15,31968.97,311,276,3,2,1,0,0,36830.97,27074.86,29985.75,44237.17,27101.06,5992.769088660062,28845.450666666668,5062.72757350524
2018-02-16,26894.99,245,212,4,2,1,0,0,31968.97,30571.07,27613.53,36089.22,26575.905714285713,5795.841531911321,28538.976333333332,4884.244236777337
2018-02-17,24841.48,221,199,5,2,1,1,0,26894.99,21129.16,23084.67,27774.77,27106.237142857142,5368.474458843657,28441.2,4929.2234565189065
2018-02-18,24491.63,232,200,6,2,1,1,0,24841.48,22435.08,23810.79,29954.78,27400.030000000002,5120.79697328123,28259.094999999998,4972.106278451677
2018-02-19,27869.13,291,255,0,2,1,0,0,24491.63,23255.73,36866.24,22232.68,28059.087142857144,4784.344398600846,28446.976666666666,4841.3050171780815
2018-02-20,36412.09,312,285,1,2,1,0,0,27869.13,23516.44,33905.63,23708.93,29901.32285714286,5207.684940299587,28870.415333333334,4966.521466627694
2018-02-21,32107.91,306,261,2,2,1,0,0,36412.09,36830.97,31121.44,37047.65,29226.600000000002,4404.205478505671,28705.75733333333,4763.81680533791
2018-02-22,31154.98,353,274,3,2,1,0,0,32107.91,31968.97,27074.86,34326.37,29110.315714285713,4329.849060940571,28600.04433333333,4669.034877237429
2018-02-23,28424.7,260,235,4,2,1,0,0,31154.98,26894.99,30571.07,31413.79,29328.845714285715,4237.012916040567,28500.408,4638.7144207906
2018-02-24,24210.18,208,189,5,2,1,1,0,28424.7,24841.48,21129.16,29528.62,29238.66,4353.562221591191,28323.126666666663,4699.297266218809
2018-02-25,29053.87,268,236,6,2,1,1,0,24210.18,24491.63,22435.08,33770.2,29890.40857142857,3835.088965162815,28165.915666666664,4588.3674809138565
2018-02-26,43632.16,331,293,0,2,1,0,0,29053.87,27869.13,23255.73,21544.61,32142.269999999997,6291.547904811062,28902.167333333335,5218.142745315509
2018-02-27,40151.4,364,296,1,2,1,0,0,43632.16,36412.09,23516.44,23671.85,32676.457142857143,6848.5857351541,29451.485666666664,5507.918734674366
2018-02-28,45480.58,357,311,2,2,1,0,0,40151.4,32107.91,36830.97,29987.56,34586.83857142857,8361.560612900754,29967.919666666665,6237.874477766889
2018-03-01,39381.63,313,272,3,3,1,0,0,45480.58,31154.98,31968.97,28839.57,35762.07428571429,8376.935537529665,30319.321666666663,6464.922674184634
2018-03-02,31776.46,303,265,4,3,1,0,0,39381.63,28424.7,26894.99,32302.59,36240.897142857146,7973.72199295636,30301.784,6460.068863891294
2018-03-03,26091.27,227,209,5,3,1,1,0,31776.46,24210.18,24841.48,29985.75,36509.624285714286,7519.449567091156,30171.967999999997,6505.608155991193
2018-03-04,32441.9,250,235,6,3,1,1,0,26091.27,29053.87,24491.63,27613.53,36993.62857142858,7054.207002534943,30332.913666666664,6499.854290027006
2018-03-05,38116.07,313,259,0,3,1,0,0,32441.9,43632.16,27869.13,23084.67,36205.61571428571,6473.201732256924,30833.960333333336,6501.204454317499
2018-03-06,39173.99,305,271,1,3,1,0,0,38116.07,40151.4,36412.09,23810.79,36065.985714285714,6383.828534029877,31346.067,6533.910740861538
2018-03-07,36137.89,289,258,2,3,1,0,0,39173.99,45480.58,32107.91,36866.24,34731.315714285716,4889.11677624846,31321.788666666667,6514.014790689021
2018-03-08,27994.39,271,233,3,3,1,0,0,36137.89,39381.63,31154.98,33905.63,33104.567142857144,4977.572129598542,31124.747333333336,6522.5599463178405
2018-03-09,28405.44,229,203,4,3,1,0,0,27994.39,31776.46,28424.7,31121.44,32622.992857142857,5281.285774716502,31034.214,6541.4292233723845
2018-03-10,25964.94,213,191,5,3,1,1,0,28405.44,26091.27,24210.18,27074.86,32604.945714285714,5307.476818535744,30997.216666666667,6567.681013498163
2018-03-11,31320.43,239,218,6,3,1,1,0,25964.94,32441.9,29053.87,30571.07,32444.735714285714,5330.096732742692,31022.195333333333,6567.429379063338
2018-03-12,30644.66,259,232,0,3,1,0,0,31320.43,38116.07,43632.16,21129.16,31377.39142857143,4718.072705202848,31339.378666666667,6297.385767491537
2018-03-13,35776.24,268,226,1,3,1,0,0,30644.66,39173.99,40151.4,22435.08,30891.99857142857,3883.188900021067,31784.084,6115.331993623216
2018-03-14,23528.79,235,198,2,3,1,0,0,35776.24,36137.89,45480.58,23255.73,29090.698571428573,3967.7791427842417,31793.186,6102.390283689914
2018-03-15,44311.46,327,286,3,3,1,0,0,23528.79,27994.39,39381.63,23516.44,31421.70857142857,6914.888051594191,32486.353333333333,6307.42331971996
2018-03-16,32832.19,290,252,4,3,1,0,0,44311.46,28405.44,31776.46,36830.97,32054.101428571426,6794.436416184939,32353.060666666664,6254.474205581891
2018-03-17,20078.5,191,180,5,3,1,1,0,32832.19,25964.94,26091.27,31968.97,31213.18142857143,7941.172403256763,31956.711666666666,6644.259949672442
2018-03-18,31119.33,232,215,6,3,1,1,0,20078.5,31320.43,32441.9,26894.99,31184.452857142856,7941.0835044547275,32097.523,6577.718043051913
2018-03-19,44580.19,365,301,0,3,1,0,0,31119.33,30644.66,38116.07,24841.48,33175.24285714286,9396.599800384683,32755.48,6809.993817310479
2018-03-20,35431.47,346,295,1,3,1,0,0,44580.19,35776.24,39173.99,24491.63,33125.99,9381.585870976132,33120.14133333333,6643.079953992958
2018-03-21,39589.43,314,284,2,3,1,0,0,35431.47,23528.79,36137.89,27869.13,35420.36714285715,8572.296116025307,33510.818,6668.207004711142
2018-03-22,31119.41,296,254,3,3,1,0,0,39589.43,44311.46,27994.39,36412.09,33535.78857142857,7697.3026618861695,33334.395333333334,6658.808683338312
2018-03-23,29621.24,256,219,4,3,1,0,0,31119.41,32832.19,28405.44,32107.91,33077.08142857143,7840.56294195002,33251.50633333334,6690.006437873041
2018-03-24,23787.77,189,165,5,3,1,1,0,29621.24,20078.5,25964.94,31154.98,33606.97714285714,6882.456258073088,33005.93266666667,6901.491812675517
2018-03-25,25557.29,226,190,6,3,1,1,0,23787.77,31119.33,31320.43,28424.7,32812.4,7509.980357326665,32910.35233333333,6986.458835634235
2018-03-26,35725.11,319,270,0,3,1,0,0,25557.29,44580.19,30644.66,24210.18,31547.388571428568,5732.946456864925,33294.183333333334,6805.9752646653715
2018-03-27,34726.52,288,244,1,3,1,0,0,35725.11,35431.47,35776.24,29053.87,31446.68142857143,5659.061245172509,33483.27166666667,6762.769222180337
2018-03-28,29683.44,241,218,2,3,1,0,0,34726.52,39589.43,23528.79,43632.16,30031.54,4376.75934639614,33018.314333333336,6515.947560328398
2018-03-29,28841.74,223,193,3,3,1,0,0,29683.44,31119.41,44311.46,40151.4,29706.15857142857,4367.0582326146005,32641.325666666668,6415.414771576609
2018-03-30,22088.14,185,165,4,3,1,0,1,28841.74,29621.24,32832.19,45480.58,28630.00142857143,5233.663185893835,31861.577666666668,6219.690428108237
2018-03-31,25203.73,193,167,5,3,1,1,0,22088.14,23787.77,20078.5,39381.63,28832.28142857143,5039.065594034314,31388.981000000003,6167.006879772468
2018-04-01,29396.66,232,207,6,4,2,1,0,25203.73,25557.29,31119.33,31776.46,29380.762857142858,4827.70172266506,31309.654333333332,6177.1482740543715
2018-04-02,39722.1,331,280,0,4,2,0,0,29396.66,35725.11,44580.19,26091.27,29951.761428571426,5834.530275170423,31764.015333333336,6280.517364710697
2018-04-03,36246.51,279,246,1,4,2,0,0,39722.1,34726.52,35431.47,32441.9,30168.902857142857,6065.557800034258,31890.83566666667,6332.872044399966
2018-04-04,37982.73,287,257,2,4,2,0,0,36246.51,29683.44,39589.43,38116.07,31354.515714285713,6729.616433559028,31886.391,6328.39747379379
2018-04-05,36058.79,298,266,3,4,2,0,0,37982.73,28841.74,31119.41,39173.99,32385.522857142856,6832.541605209796,31782.551,6229.479844521445
2018-04-06,27507.44,212,188,4,4,2,0,0,36058.79,22088.14,29621.24,36137.89,33159.70857142857,5681.34084430016,31494.869333333332,6220.685539566511
2018-04-07,25517.38,184,164,5,4,2,1,0,27507.44,25203.73,23787.77,27994.39,33204.51571428571,5608.911658229921,31412.302333333333,6284.857095912844
2018-04-08,23463.85,207,185,6,4,2,1,0,25517.38,29396.66,25557.29,28405.44,32356.971428571425,6634.654275618286,31247.582666666665,6429.474502877447
2018-04-09,49308.73,290,253,0,4,2,0,0,23463.85,39722.1,35725.11,25964.94,33726.49,8982.38791663807,32025.709,7141.2846348569365
2018-04-10,27870.56,231,201,1,4,2,0,0,49308.73,36246.51,34726.52,31320.43,32529.925714285713,9147.119845843697,31910.713333333333,7180.701064344973
2018-04-11,40782.96,310,274,2,4,2,0,0,27870.56,37982.73,29683.44,30644.66,32929.95857142857,9480.489835979643,32248.656666666666,7355.502900043886
2018-04-12,34117.58,298,255,3,4,2,0,0,40782.96,36058.79,28841.74,35776.24,32652.64285714286,9401.778694234203,32193.368000000002,7334.276142776416
2018-04-13,29850.81,237,199,4,4,2,0,0,34117.58,27507.44,22088.14,23528.79,32987.409999999996,9228.157339819561,32404.102,7165.61952255611
2018-04-14,18845.7,172,146,5,4,2,1,0,29850.81,25517.38,25203.73,44311.46,32034.312857142857,10398.56706240446,31555.243333333336,7214.605039236838
2018-04-15,30524.04,264,223,6,4,2,1,0,18845.7,23463.85,29396.66,32832.19,33042.91142857143,9750.968966187236,31478.305,7212.824910758157
2018-04-16,40357.06,319,279,0,4,2,0,0,30524.04,49308.73,39722.1,20078.5,31764.10142857143,7615.344215145281,32154.257,7056.153723517118
2018-04-17,36654.07,310,264,1,4,2,0,0,40357.06,27870.56,36246.51,31119.33,33018.88857142857,7590.470971853232,32338.748333333333,7100.3787837391465
2018-04-18,39472.71,315,280,2,4,2,0,0,36654.07,40782.96,37982.73,44580.19,32831.71000000001,7380.348372626612,32168.499,6853.685032514965
2018-04-19,43080.23,353,290,3,4,2,0,0,39472.71,34117.58,36058.79,35431.47,34112.08857142857,8353.84510408509,32423.45766666667,7116.483375164859
2018-04-20,28353.84,229,196,4,4,2,0,0,43080.23,29850.81,27507.44,39589.43,33898.235714285714,8499.011397154423,32048.938000000002,7021.367418373422
2018-04-21,18966.34,169,156,5,4,2,1,1,28353.84,18845.7,25517.38,31119.41,33915.469999999994,8463.448542822178,31643.835666666666,7416.327568284341
2018-04-22,27350.9,233,200,6,4,2,1,0,18966.34,30524.04,23463.85,29621.24,33462.16428571429,8755.314069826058,31568.157666666666,7449.189060283411
2018-04-23,37674.27,329,285,0,4,2,0,0,27350.9,40357.06,49308.73,23787.77,33078.908571428576,8456.82367290343,32031.041,7380.179556256184
2018-04-24,43046.78,310,270,1,4,2,0,0,37674.27,36654.07,27870.56,25557.29,33992.15285714286,9218.150352302568,32614.024,7540.203593136071
2018-04-25,40945.12,320,283,2,4,2,0,0,43046.78,39472.71,40782.96,35725.11,34202.49714285714,9379.439464148303,32788.024333333335,7673.52245135974
2018-04-26,31409.56,292,253,3,4,2,0,0,40945.12,43080.23,34117.58,34726.52,32535.25857142857,8537.875164938872,32677.459,7668.52302286627
2018-04-27,40680.04,284,241,4,4,2,0,0,31409.56,28353.84,29850.81,29683.44,34296.14428571429,8798.864015227231,33044.01233333333,7782.445825367317
2018-04-28,23420.91,190,168,5,4,2,1,0,40680.04,18966.34,18845.7,28841.74,34932.51142857143,7582.360308616286,32863.318,7944.6206485027715
2018-04-29,19302.7,187,170,6,4,2,1,0,23420.91,27350.9,30524.04,22088.14,33782.76857142857,9331.933883839214,32770.47,8089.840792276405
2018-04-30,35682.61,285,240,0,4,2,0,0,19302.7,37674.27,40357.06,25203.73,33498.24571428572,9223.239501078826,33119.765999999996,7977.306112515466
2018-05-01,32963.9,276,254,1,5,2,0,1,35682.61,43046.78,36654.07,29396.66,32057.834285714285,8215.801889423876,33238.674,7946.4231253359
2018-05-02,38557.72,339,295,2,5,2,0,0,32963.9,40945.12,39472.71,39722.1,31716.777142857143,7825.671762710824,33199.861333333334,7916.451266691514
2018-05-03,42497.77,357,304,3,5,2,0,0,38557.72,31409.56,43080.23,36246.51,33300.80714285715,8813.041459041784,33408.236666666664,8079.992847744506
2018-05-04,39730.93,309,265,4,5,2,0,0,42497.77,40680.04,28353.84,37982.73,33165.22,8686.991364847338,33466.51,8120.325363911615
2018-05-05,28239.05,219,195,5,5,2,1,0,39730.93,23420.91,18966.34,36058.79,33853.525714285715,7945.461325353869,33205.852,8159.654702637771
2018-05-06,28288.25,239,209,6,5,2,1,0,28239.05,19302.7,27350.9,27507.44,35137.17571428571,5575.147196669094,33231.879,8142.077954481746
2018-05-07,53211.98,416,369,0,5,2,0,0,28288.25,35682.61,37674.27,25517.38,37641.37142857142,8841.169565974442,34155.03233333333,8782.1019947366
2018-05-08,47800.69,378,327,1,5,2,0,0,53211.98,32963.9,43046.78,23463.85,39760.91285714286,9299.49370991536,34966.26033333333,8883.914202889018
2018-05-09,43561.22,391,341,2,5,2,0,0,47800.69,38557.72,40945.12,49308.73,40475.69857142858,9383.511519074958,34774.676666666666,8622.06428170326
2018-05-10,50380.67,333,278,3,5,2,0,0,43561.22,42497.77,31409.56,27870.56,41601.82714285714,10111.414818531668,35525.013666666666,8972.85141782182
2018-05-11,37859.19,284,246,4,5,2,0,0,50380.67,39730.93,40680.04,40782.96,41334.43571428571,10193.55063447766,35427.55466666667,8929.54655031562
2018-05-12,29604.14,239,204,5,5,2,1,0,37859.19,28239.05,23420.91,34117.58,41529.44857142858,9910.393093981973,35277.10666666667,8990.19453006685
2018-05-13,31313.52,246,206,6,5,2,1,0,29604.14,28288.25,19302.7,29850.81,41961.630000000005,9282.813322852682,35325.863666666664,8963.678315487923
2018-05-14,53702.39,412,363,0,5,2,0,0,31313.52,53211.98,35682.61,18845.7,42031.688571428575,9383.18044830459,36487.75333333333,9012.787155571257
2018-05-15,41054.86,422,351,1,5,2,0,0,53702.39,47800.69,32963.9,30524.04,41067.99857142857,9031.762282957056,36838.780666666666,8977.511401499205
